t,hbe,dvbe,sbel1,sbel2,alphax,betax,alppx,psiblx,thtblx,phiblx,ppx,qqx,rrx,mach,pdynmc,rho,grav,thrust,mass,xcg,ai11,ai33
13.579999999997913,9099.260796986195,283.01619478055966,3395.125,0.0,27.950119540866453,0.0,27.950119540866453,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9328975131789137,18453.281337844022,0.4607815467483963,9.770113240229207,0.0,56.2951,1.2205,0.202,44.3618
13.589999999997907,9097.93372766845,283.0620033640669,3397.625,0.0,27.967589162998838,0.0,27.967589162998834,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9330309334578333,18462.214333774147,0.4608554124984406,9.770117299807186,0.0,56.2951,1.2205,0.202,44.3618
13.599999999997902,9096.605681338975,283.107838271411,3400.125,0.0,27.985053137614695,0.0,27.9850531376147,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9331644228775267,18471.15619011419,0.4609293417022033,9.77012136237665,0.0,56.2951,1.2205,0.202,44.3618
13.609999999997896,9095.276657997367,283.15369948986466,3402.625,0.0,28.00251146421409,0.0,28.002511464214088,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9332979813874311,18480.10691229405,0.46100333438050234,9.770125427937606,0.0,56.2951,1.2205,0.202,44.3618
13.61999999999789,9093.94665764321,283.1995870067016,3405.125,0.0,28.019964142301557,0.0,28.019964142301546,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9334316089369862,18489.066505749142,0.4610773905541751,9.77012949649006,0.0,56.2951,1.2205,0.202,44.3618
13.629999999997885,9092.615680276109,283.2455008091964,3407.625,0.0,28.037411171386175,0.0,28.037411171386168,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9335653054756338,18498.034975920233,0.4611515102440745,9.770133568034023,0.0,56.2951,1.2205,0.202,44.3618
13.63999999999788,9091.283725895646,283.29144088462476,3410.125,0.0,28.054852550981497,0.0,28.05485255098149,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9336990709528178,18507.012328253648,0.46122569347107417,9.770137642569496,0.0,56.2951,1.2205,0.202,44.3618
13.649999999997874,9089.950794501421,283.33740722026323,3412.625,0.0,28.072288280605598,0.0,28.0722882806056,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9338329053179847,18515.99856820114,0.46129994025606463,9.77014172009649,0.0,56.2951,1.2205,0.202,44.3618
13.659999999997869,9088.616886093028,283.38339980338935,3415.125,0.0,28.089718359781042,0.0,28.089718359781052,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9339668085205832,18524.99370121992,0.4613742506199548,9.770145800615012,0.0,56.2951,1.2205,0.202,44.3618
13.669999999997863,9087.282000670051,283.42941862128185,3417.625,0.0,28.10714278803489,0.0,28.10714278803489,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9341007805100646,18533.997732772714,0.4614486245836722,9.770149884125068,0.0,56.2951,1.2205,0.202,44.3618
13.679999999997857,9085.946138232084,283.4754636612203,3420.125,0.0,28.124561564898666,0.0,28.124561564898663,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9342348212358824,18543.010668327708,0.46152306216816236,9.77015397062666,0.0,56.2951,1.2205,0.202,44.3618
13.689999999997852,9084.609298778721,283.52153491048534,3422.625,0.0,28.141974689908402,0.0,28.1419746899084,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9343689306474928,18552.032513358565,0.461597563394389,9.770158060119801,0.0,56.2951,1.2205,0.202,44.3618
13.699999999997846,9083.271482309552,283.5676323563586,3425.125,0.0,28.159382162604565,0.0,28.15938216260457,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9345031086943547,18561.06327334447,0.4616721282833349,9.770162152604497,0.0,56.2951,1.2205,0.202,44.3618
13.70999999999784,9081.932688824169,283.6137559861229,3427.625,0.0,28.176783982532132,0.0,28.17678398253213,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.934637355325929,18570.102953770023,0.4617467568559996,9.770166248080754,0.0,56.2951,1.2205,0.202,44.3618
13.719999999997835,9080.59291832216,283.659905787062,3430.125,0.0,28.194180149240516,0.0,28.194180149240527,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.93477167049168,18579.151560125378,0.4618214491334017,9.770170346548579,0.0,56.2951,1.2205,0.202,44.3618
13.72999999999783,9079.252170803114,283.70608174646065,3432.625,0.0,28.211570662283602,0.0,28.211570662283602,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9349060541410739,18588.209097906176,0.4618962051365785,9.770174448007978,0.0,56.2951,1.2205,0.202,44.3618
13.739999999997824,9077.91044626663,283.752283851605,3435.125,0.0,28.228955521219728,0.0,28.228955521219714,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.93504050622358,18597.275572613533,0.46197102488658476,9.77017855245896,0.0,56.2951,1.2205,0.202,44.3618
13.749999999997819,9076.567744712285,283.7985120897819,3437.625,0.0,28.246334725611664,0.0,28.24633472561167,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.935175026688671,18606.350989754108,0.4620459084044942,9.770182659901531,0.0,56.2951,1.2205,0.202,44.3618
13.759999999997813,9075.224066139675,283.8447664482796,3440.125,0.0,28.263708275026644,0.0,28.263708275026648,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9353096154858214,18615.435354840025,0.46212085571139844,9.770186770335695,0.0,56.2951,1.2205,0.202,44.3618
13.769999999997808,9073.879410548385,283.89104691438723,3442.625,0.0,28.281076169036314,0.0,28.281076169036304,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9354442725645085,18624.52867338896,0.4621958668284081,9.770190883761463,0.0,56.2951,1.2205,0.202,44.3618
13.779999999997802,9072.53377793801,283.93735347539524,3445.125,0.0,28.298438407216782,0.0,28.298438407216796,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9355789978742134,18633.630950924093,0.46227094177665135,9.77019500017884,0.0,56.2951,1.2205,0.202,44.3618
13.789999999997796,9071.187168308134,283.98368611859513,3447.625,0.0,28.315794989148564,0.0,28.315794989148568,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9357137913644195,18642.742192974067,0.46234608057727433,9.770199119587831,0.0,56.2951,1.2205,0.202,44.3618
13.799999999997791,9069.839581658349,284.0300448312796,3450.125,0.0,28.33314591441661,0.0,28.333145914416615,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9358486529846134,18651.862405073083,0.4624212832514419,9.77020324198845,0.0,56.2951,1.2205,0.202,44.3618
13.809999999997785,9068.491017988235,284.07642960074236,3452.625,0.0,28.35049118261028,0.0,28.35049118261029,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9359835826842845,18660.99159276093,0.46249654982033844,9.770207367380696,0.0,56.2951,1.2205,0.202,44.3618
13.81999999999778,9067.141477297386,284.1228404142785,3455.125,0.0,28.367830793323357,0.0,28.36783079332336,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9361185804129254,18670.12976158283,0.46257188030516505,9.770211495764578,0.0,56.2951,1.2205,0.202,44.3618
13.829999999997774,9065.790959585389,284.1692772591841,3457.625,0.0,28.38516474615401,0.0,28.385164746154004,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.936253646120032,18679.276917089584,0.46264727472714173,9.770215627140109,0.0,56.2951,1.2205,0.202,44.3618
13.839999999997769,9064.439464851828,284.2157401227566,3460.125,0.0,28.402493040704822,0.0,28.402493040704826,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9363887797551033,18688.433064837503,0.4627227331075067,9.770219761507285,0.0,56.2951,1.2205,0.202,44.3618
13.849999999997763,9063.08699309629,284.26222899229435,3462.625,0.0,28.41981567658277,0.0,28.41981567658278,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9365239812676407,18697.598210388485,0.46279825546751757,9.770223898866123,0.0,56.2951,1.2205,0.202,44.3618
13.859999999997758,9061.733544318364,284.3087438550973,3465.125,0.0,28.437132653399225,0.0,28.437132653399217,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.93665925060715,18706.77235930988,0.4628738418284481,9.770228039216626,0.0,56.2951,1.2205,0.202,44.3618
13.869999999997752,9060.379118517632,284.3552846984664,3467.625,0.0,28.45444397076993,0.0,28.454443970769937,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9367945877231396,18715.955517174716,0.4629494922115931,9.770232182558798,0.0,56.2951,1.2205,0.202,44.3618
13.879999999997747,9059.023715693684,284.4018515097037,3470.125,0.0,28.471749628315038,0.0,28.471749628315045,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9369299925651213,18725.14768956141,0.4630252066382631,9.77023632889265,0.0,56.2951,1.2205,0.202,44.3618
13.889999999997741,9057.667335846103,284.4484442761128,3472.625,0.0,28.489049625659067,0.0,28.48904962565907,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9370654650826105,18734.348882054084,0.46310098512978937,9.770240478218188,0.0,56.2951,1.2205,0.202,44.3618
13.899999999997736,9056.30997897447,284.49506298499836,3475.125,0.0,28.506343962430876,0.0,28.50634396243086,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9372010052251253,18743.559100242328,0.46317682770752067,9.77024463053542,0.0,56.2951,1.2205,0.202,44.3618
13.90999999999773,9054.951645078378,284.54170762366635,3477.625,0.0,28.52363263826372,0.0,28.52363263826372,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9373366129421884,18752.778349721295,0.46325273439282305,9.77024878584435,0.0,56.2951,1.2205,0.202,44.3618
13.919999999997724,9053.592334157403,284.588378179424,3480.125,0.0,28.54091565279521,0.0,28.54091565279521,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9374722881833248,18762.00663609173,0.4633287052070825,9.770252944144985,0.0,56.2951,1.2205,0.202,44.3618
13.929999999997719,9052.232046211138,284.63507463957984,3482.625,0.0,28.55819300566731,0.0,28.558193005667317,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9376080308980641,18771.24396495994,0.46340474017170286,9.77025710543734,0.0,56.2951,1.2205,0.202,44.3618
13.939999999997713,9050.870781239164,284.6817969914437,3485.125,0.0,28.57546469652633,0.0,28.575464696526335,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9377438410359388,18780.490341937773,0.46348083930810613,9.770261269721411,0.0,56.2951,1.2205,0.202,44.3618
13.949999999997708,9049.50853924106,284.7285452223266,3487.625,0.0,28.59273072502292,0.0,28.59273072502293,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9378797185464846,18789.7457726427,0.4635570026377333,9.770265436997212,0.0,56.2951,1.2205,0.202,44.3618
13.959999999997702,9048.145320216412,284.7753193195411,3490.125,0.0,28.609991090812077,0.0,28.609991090812073,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9380156633792418,18799.01026269772,0.4636332301820434,9.770269607264744,0.0,56.2951,1.2205,0.202,44.3618
13.969999999997697,9046.781124164807,284.82211927040095,3492.625,0.0,28.62724579355314,0.0,28.62724579355313,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9381516754837539,18808.28381773145,0.46370952196251386,9.770273780524022,0.0,56.2951,1.2205,0.202,44.3618
13.979999999997691,9045.41595108582,284.8689450622212,3495.125,0.0,28.644494832909754,0.0,28.64449483290976,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9382877548095684,18817.56644337807,0.46378587800064053,9.770277956775049,0.0,56.2951,1.2205,0.202,44.3618
