0.109,-0.000429906231019461,-0.177951764307291,-1.2698230845416,1.09230122992648,-1.44734494607902,1.09144141054213,-1.44820475161875
0.11,-0.000417295385069349,-0.175474343218739,-1.28117063415493,1.10611358596305,-1.45622768163039,1.10527899590934,-1.45706227311696
0.111,-0.000405052234251246,-0.173094029823693,-1.29278189022684,1.12009290961044,-1.46547086478932,1.11928281119586,-1.46628097531175
0.112,-0.000393169983885222,-0.170808708902674,-1.30463831086588,1.13422276720212,-1.47505384503969,1.13343643672429,-1.47584019449741
0.113,-0.00038164217039538,-0.16861626880695,-1.31672129411344,1.14848666177372,-1.48495591504683,1.14772338883926,-1.48571921079395
0.114,-0.000370462416680539,-0.166514626452577,-1.32901260931135,1.16286843919941,-1.4951567672712,1.16212752651813,-1.49589770425665
0.115,-0.000359624264111125,-0.164501745494145,-1.34149472332149,1.17735259607413,-1.5056368385342,1.17663335958056,-1.50635609909708
0.116,-0.000349121066101687,-0.162575648650938,-1.35415103551335,1.1919245022705,-1.51637755744018,1.19122627145431,-1.51707581088839
0.117,-0.000338945930519086,-0.160734425156616,-1.36696603518638,1.20657055085414,-1.52736150930633,1.20589266920538,-1.52803941137965
0.118,-0.000329091699598771,-0.158976234261075,-1.37992539443032,1.22127824742089,-1.53857253254385,1.22062007291759,-1.53923072483894
0.119,-0.000319550958670256,-0.157299305642383,-1.3930160084745,1.23603625004108,-1.5499957594085,1.23539715562316,-1.55063486882527
0.12,-0.000310316063717675,-0.155701937497687,-1.40622599444237,1.2508343699482,-1.56161761281613,1.25021374394117,-1.56223825106398
0.121,-0.000301351364855096,-0.15413663497714,-1.41956543013269,1.26573014410713,-1.5734007113317,1.26512744620398,-1.57400341888797
0.122,-0.000292617247796945,-0.152377106984438,-1.43313009642385,1.2810456048567,-1.58521458432998,1.28046037402211,-1.58579982248658
0.123,-0.000284068990314912,-0.15021819968382,-1.44701690435127,1.29708277233409,-1.59695103372111,1.2965146370008,-1.59751917434907
0.124,-0.000275679753010349,-0.147544306033106,-1.46129091079964,1.31402228362249,-1.60855953618268,1.31347092591058,-1.60911089748281
0.125,-0.000267436298559409,-0.144310416241527,-1.47599087622145,1.33194789572903,-1.62003385561497,1.33141302423081,-1.62056872931098
0.126,-0.000259335319540366,-0.140525237321818,-1.49113436232862,1.35086846005055,-1.6314002640551,1.35034978996306,-1.63191893524578
0.127,-0.000251380375658583,-0.136236388407248,-1.50672229808985,1.3707372899896,-1.64270730605278,1.3702345293756,-1.64321006694141
0.128,-0.000243579399960725,-0.131517764196044,-1.52274298873436,1.39146880401901,-1.65401717361118,1.39098164505762,-1.65450433224963
0.129,-0.000235942722971616,-0.126459043671038,-1.53917556792332,1.41295246715684,-1.66539866905298,1.41248058134771,-1.66587055413573
0.13,-0.000228481555419102,-0.121157236830469,-1.55599291237415,1.43506415734208,-1.67692166789218,1.43460719374529,-1.67737863051707
0.131,-0.000221206866872659,-0.115710103831546,-1.57316405193383,1.45767515524248,-1.68865294917182,1.45723274096208,-1.68909536235892
0.132,-0.000214128598001073,-0.110211244487821,-1.59065611726612,1.48065900165654,-1.70065323343618,1.48023074390007,-1.70108149007171
0.133,-0.000207255146851493,-0.104746637421439,-1.60843587275981,1.50389649075551,-1.71297525530468,1.50348197992122,-1.71338976505781
0.134,-0.000200593075773026,-0.0993924035828139,-1.62647088471672,1.52727907445868,-1.72566269547276,1.52687788780912,-1.72606388112629
0.135,-0.000194146990169064,-0.0942135749150353,-1.64473037500059,1.55071094729659,-1.73874980314633,1.55032265287451,-1.73913809668492
0.136,-0.000187919545750315,-0.089263662680064,-1.66318580869279,1.57411006574788,-1.75226155201651,1.57373422627758,-1.75263739072921
