t,hbe,dvbe,sbel1,sbel2,alphax,betax,mach,pdynmc,ppx,qqx,rrx,psiblx,thtblx,phiblx,thrust,mass,ca,cn,FAPB1,FAPB2,FAPB3,FMB1,FMB2,FMB3
3.939999999999677,9865.141366032953,1229.7364881459362,3792.087880623911,0.0,0.012119411635326937,0.0,4.09869087192079,317.34604526401614,0.0,-0.47674979792352645,0.0,0.0008102847180697748,-2.7769590759173735,0.0008102847180697748,0.0,56.2951,0.8679051440979177,0.0015378790875963842,-5023.775076222369,0.0,-8.901846800943334,0.0,-0.29543275547718634,0.0
3.949999999999676,9864.542726098967,1228.8493625256738,3804.3662241040506,0.0,0.011819273615158433,0.0,4.095698396690256,316.9117493916847,0.0,-0.48041131237896123,0.0,0.0008102847180697748,-2.7817414621318215,0.0008102847180697748,0.0,56.2951,0.8680858618558278,0.0015028817998285733,-5017.944550037237,0.0,-8.687363621701765,0.0,-0.2712502377498131,0.0
3.959999999999675,9863.943558218682,1227.9632794623863,3816.635665232456,0.0,0.011488622551235901,0.0,4.092709417441829,316.47827561696084,0.0,-0.48374893015149967,0.0,0.0008102847180697748,-2.786559185403307,0.0008102847180697748,0.0,56.2951,0.8682663870862084,0.0014642294334231802,-5012.123069052504,0.0,-8.452357745039984,0.0,-0.24531874829970965,0.0
3.969999999999674,9863.343862149566,1227.0782373608517,3828.8962143519525,0.0,0.011130928878879898,0.0,4.089723928821088,316.04562206476544,0.0,-0.48674172992154535,0.0,0.0008102847180697748,-2.7914089204768247,0.0008102847180697748,0.0,56.2951,0.8684467180978381,0.0014223295959745626,-5006.310606504354,0.0,-8.199263805002145,0.0,-0.21789823846531647,0.0
3.9799999999996727,9862.743637616933,1226.194234630581,3841.1478817877423,0.0,0.010749841044872012,0.0,4.086741925487496,315.6137868671649,0.0,-0.48937220945428817,0.0,0.0008102847180697748,-2.796287146469165,0.0008102847180697748,0.0,56.2951,0.8686268530859372,0.0013776117786914873,-5000.507135099771,0.0,-7.930629250374709,0.0,-0.18925779434657,0.0
3.9899999999996716,9862.142884318617,1225.3112696858814,3853.3906778476694,0.0,0.010349150079816193,0.0,4.083763402114902,315.18276816320025,0.0,-0.4916263872757502,0.0,0.0008102847180697748,-2.801190181491801,0.0008102847180697748,0.0,56.2951,0.8688067901527723,0.001330523187765361,-4994.712627136677,0.0,-7.649089581195866,0.0,-0.15967310598850634,0.0
3.9999999999996705,9861.541601929843,1224.429340945902,3865.6246128225002,0.0,0.009932753462686572,0.0,4.0807883533919815,314.7525640986995,0.0,-0.49349387147666757,0.0,0.0008102847180697748,-2.8061142181593035,0.0008102847180697748,0.0,56.2951,0.8689865273287934,0.0012815244804479772,-4988.927054625872,0.0,-7.357343239054881,0.0,-0.1294239117266688,0.0
4.009999999999674,9860.939790108185,1223.5484468346663,3877.8496969862067,0.0,0.00950461860990467,0.0,4.077816774022659,314.323172826083,0.0,-0.4949678954737084,0.0,0.0008102847180697748,-2.8110553596536305,0.0008102847180697748,0.0,56.2951,0.869166062594105,0.0012310854451793108,-4983.150389413753,0.0,-7.058126380633599,0.0,-0.09879144094478019,0.0
4.019999999999677,9860.337448498585,1222.6685857810803,3890.065940596259,0.0,0.009068746320146126,0.0,4.074848658726437,313.89459250415564,0.0,-0.4960453208564309,0.0,0.0008102847180697748,-2.816009656014162,0.0008102847180697748,0.0,56.2951,0.8693453939000766,0.001179680665107383,-4977.382603304596,0.0,-6.754187761458578,0.0,-0.06805587824512548,0.0
4.0299999999996805,9859.734576738372,1221.7897562189307,3902.273353893916,0.0,0.008629134501975123,0.0,4.071884002238692,313.4668212978934,0.0,-0.49672660774271754,0.0,0.0008102847180697748,-2.8209731403258,0.0008102847180697748,0.0,56.2951,0.8695245191908976,0.0011277852039899634,-4971.623668181419,0.0,-6.448263952347909,0.0,-0.03749387157574489,0.0
4.039999999999684,9859.13117446227,1220.9119565868566,3914.4719471045205,0.0,0.008189742504413901,0.0,4.0689227993108865,313.0398573782199,0.0,-0.4970157533525631,0.0,0.0008102847180697748,-2.8259418644828243,0.0008102847180697748,0.0,56.2951,0.8697034364248829,0.0010758703527688287,-4965.873556124226,0.0,-6.143055104616937,0.0,-0.007376106202075286,0.0
4.049999999999687,9858.527241307318,1220.0351853283064,3926.6617304377896,0.0,0.007754456360772083,0.0,4.065965044710728,312.6136989217803,0.0,-0.4969201997875008,0.0,0.0008102847180697748,-2.8309119342144506,0.0008102847180697748,0.0,56.2951,0.8698821435953433,0.0010243994740714792,-4960.132239524739,0.0,-5.84120147183733,0.0,0.022035034438066037,0.0
4.0599999999996905,9857.922776917674,1219.1594408914775,3938.842714088104,0.0,0.007327055243605925,0.0,4.063010733222244,312.18834411071106,0.0,-0.49645071226821247,0.0,0.0008102847180697748,-2.835879543068944,0.0008102847180697748,0.0,56.2951,0.8700606387508386,0.0009738239805355839,-4954.399691196581,0.0,-5.545260885921984,0.0,0.0504877009886553,0.0
4.069999999999694,9857.317780949248,1218.2847217292262,3951.014908234781,0.0,0.0069111794136952325,0.0,4.060059859645775,311.7637911324037,0.0,-0.49562122933368447,0.0,0.0008102847180697748,-2.8408410050666784,0.0008102847180697748,0.0,56.2951,0.8702389200146392,0.0009245794811838031,-4948.675884479922,0.0,-5.257687373649383,0.0,0.07774268473407196,0.0
4.079999999999697,9856.712253074158,1217.411026298973,3963.178323042353,0.0,0.006510299928580348,0.0,4.057112418797915,311.34003817927504,0.0,-0.49444868673951325,0.0,0.0008102847180697748,-2.8457927857485736,0.0008102847180697748,0.0,56.2951,0.870416985603232,0.0008770821281194796,-4942.960793339899,0.0,-4.980811086572634,0.0,0.10357538101899397,0.0
4.0899999999997005,9856.106192984924,1216.538353062579,3975.332968660824,0.0,0.006127690356678832,0.0,4.054168405511358,310.91708344853305,0.0,-0.4929528170086718,0.0,0.0008102847180697748,-2.8507315313645183,0.0008102847180697748,0.0,56.2951,0.8705948338437172,0.0008317251935879644,-4937.254392457849,0.0,-4.716819702719704,0.0,0.12777759359255578,0.0
4.099999999999704,9855.499600398422,1215.6667004862106,3987.4788552259156,0.0,0.005766400721503277,0.0,4.051227814634672,310.4949251419465,0.0,-0.49115592678345354,0.0,0.0008102847180697748,-2.8556540959667718,0.0008102847180697748,0.0,56.2951,0.8707724631899537,0.0007888759049771413,-4931.556657314715,0.0,-4.467741442733849,0.0,0.15015916557535244,0.0
4.109999999999707,9854.892475059518,1214.7960670401803,3999.6159928593015,0.0,0.0054292338772476195,0.0,4.048290641031993,310.07356146562034,0.0,-0.4890826543008396,0.0,0.0008102847180697748,-2.860557566195514,0.0008102847180697748,0.0,56.2951,0.8709498722373251,0.0007488725626393142,-4925.867564266016,0.0,-4.2354298262857935,0.0,0.170549424496495,0.0
4.119999999999711,9854.284816744379,1213.926451198783,4011.7443916688203,0.0,0.005118724492231189,0.0,4.045356879582673,309.65299062977533,0.0,-0.4867597094638392,0.0,0.0008102847180697748,-2.8654392835675715,0.0008102847180697748,0.0,56.2951,0.8711270597360077,0.0007120219625319131,-4920.187090607785,0.0,-4.021550276879698,0.0,0.18879843069236685,0.0
4.129999999999714,9853.676625263442,1213.0578514401093,4023.864061748676,0.0,0.004837120790631598,0.0,4.042426525180823,309.23321084853666,0.0,-0.48421559910732415,0.0,0.0008102847180697748,-2.8702968641045703,0.0008102847180697748,0.0,56.2951,0.8713040246026472,0.0006785971426249559,-4914.515214633072,0.0,-3.827568664746808,0.0,0.20477802028102488,0.0
4.139999999999717,9853.067900464013,1212.1902662458542,4035.9750131796127,0.0,0.004586369175852181,0.0,4.039499572734831,308.8142203397326,0.0,-0.48148034015760555,0.0,0.0008102847180697748,-2.8751282151632025,0.0008102847180697748,0.0,56.2951,0.8714807659303537,0.0006488354688384987,-4908.85191567864,0.0,-3.654741858551416,0.0,0.21838263590784782,0.0
4.149999999999721,9852.458642232466,1211.3236941011132,4048.077256029077,0.0,0.0043681018310164615,0.0,4.0365760171668175,308.39601732470373,0.0,-0.4785851634598604,0.0,0.0008102847180697748,-2.879931549357584,0.0008102847180697748,0.0,56.2951,0.8716572829969493,0.0006229370729840836,-4903.197174161564,0.0,-3.5041103373041222,0.0,0.2295299404800968,0.0
4.159999999999724,9851.848850496053,1210.4581334941704,4060.1708003513486,0.0,0.004183627363724923,0.0,4.033655853412011,307.9786000281217,0.0,-0.4755622110961005,0.0,0.0008102847180697748,-2.8847053954916495,0.0008102847180697748,0.0,56.2951,0.8718335752714206,0.0006010636518216813,-4897.55097160558,0.0,-3.3764928943687718,0.0,0.23816121115145203,0.0
4.169999999999727,9851.238525224311,1209.5935829162838,4072.2556561876613,0.0,0.004033924533613068,0.0,4.030739076418128,307.56196667782615,0.0,-0.47244423003852787,0.0,0.0008102847180697748,-2.889448606447862,0.0008102847180697748,0.0,56.2951,0.8720096424185341,0.0005833376329394188,-4891.913290657126,0.0,-3.2724834459424073,0.0,0.2442415128632385,0.0
4.179999999999731,9850.627666430031,1208.7300408614685,4084.3318335662925,0.0,0.003919639072679412,0.0,4.027825681144691,307.14611550467606,0.0,-0.4692642649789546,0.0,0.0008102847180697748,-2.894160364006967,0.0008102847180697748,0.0,56.2951,0.8721854843016056,0.0005698417097491986,-4886.284115091123,0.0,-3.192449937060652,0.0,0.24775965277791384,0.0
4.189999999999734,9850.016274169848,1207.8675058262797,4096.399342502628,0.0,0.0038410835800685864,0.0,4.024915662562332,306.7310447424138,0.0,-0.4660553531447807,0.0,0.0008102847180697748,-2.8988401806018302,0.0008102847180697748,0.0,56.2951,0.8723611009834185,0.000560618744498518,-4880.663429806502,0.0,-3.1365353192083245,0.0,0.2487279189339054,0.0
4.199999999999737,9849.404348544378,1207.0059763095987,4108.458192999219,0.0,0.00379824044525403,0.0,4.022009015652088,306.3167526275535,0.0,-0.4628502238564469,0.0,0.0008102847180697748,-2.903487898036284,0.0008102847180697748,0.0,56.2951,0.8725364927253086,0.0005556720348583297,-4875.051220811884,0.0,-3.1046605551659683,0.0,0.24718160839095946,0.0
4.209999999999741,9848.791889697994,1206.1454508124214,4120.508395045794,0.0,0.003790767726614637,0.0,4.019105735404663,305.90323739927936,0.0,-0.45968100550105734,0.0,0.0008102847180697748,-2.9081036832271883,0.0008102847180697748,0.0,56.2951,0.8727116599844525,0.000554965936388713,-4869.447475201459,0.0,-3.0965295889583686,0.0,0.2431783520042518,0.0
4.219999999999744,9848.178897818168,1205.285927837663,4132.5499586192645,0.0,0.0038180078864777037,0.0,4.016205816819737,305.4904972993731,0.0,-0.4565789424930722,0.0,0.0008102847180697748,-2.91268802105423,0.0008102847180697748,0.0,56.2951,0.872886603409401,0.0005584268300374466,-4863.852181121734,0.0,-3.1116362018453656,0.0,0.23679724474719482,0.0
4.229999999999747,9847.565373134446,1204.4274058899628,4144.582893683712,0.0,0.003878999259032309,0.0,4.0133092549052405,305.0785305721505,0.0,-0.45357412466680663,0.0,0.0008102847180697748,-2.917241704427203,0.0008102847180697748,0.0,56.2951,0.8730613238339329,0.0005659444208189968,-4858.265327729299,0.0,-3.1492726593507454,0.0,0.22813779218128363,0.0
4.239999999999751,9846.951315917051,1203.569883475507,4156.60721019034,0.0,0.003972490104313706,0.0,4.010416044676671,304.6673354644254,0.0,-0.45069523139837286,0.0,0.0008102847180697748,-2.9217658217044273,0.0008102847180697748,0.0,56.2951,0.8732358222692999,0.0005773733509789624,-4852.686905140424,0.0,-3.2085400394953076,0.0,0.21731868523225714,0.0
4.249999999999754,9846.336726475165,1202.7133591018653,4168.622918077409,0.0,0.004096955079916145,0.0,4.007526181156445,304.2569102254923,0.0,-0.44796929258828355,0.0,0.0008102847180697748,-2.9262617416182453,0.0008102847180697748,0.0,56.2951,0.8734100998949585,0.0005925351082960102,-4847.116904372922,0.0,-3.2883601188049525,0.0,0.2044764168617511,0.0
4.259999999999757,9845.721605154833,1201.8578312778407,4180.630027270167,0.0,0.0042506139423859595,0.0,4.004639659373254,303.8472531071264,0.0,-0.4454214684519467,0.0,0.0008102847180697748,-2.9307310958841315,0.0008102847180697748,0.0,56.2951,0.8735841580478989,0.0006112202077319664,-4841.555317280986,0.0,-3.3874886804117548,0.0,0.18976375551079605,0.0
4.269999999999761,9845.105952336628,1201.0032985133382,4192.6285476807425,0.0,0.004431452272537438,0.0,4.001756474361486,303.43836236360414,0.0,-0.44307484986565765,0.0,0.0008102847180697748,-2.935175759688673,0.0008102847180697748,0.0,56.2951,0.8737579982106799,0.0006331906224310757,-4836.002136483689,0.0,-3.5045300977488565,0.0,0.17334809132548357,0.0
4.279999999999764,9844.489768433004,1200.1497593192523,4204.618489208038,0.0,0.0046372440033591415,0.0,3.9988766211606874,303.03023625174455,0.0,-0.44095028080245985,0.0,0.0008102847180697748,-2.939597830268255,0.0008102847180697748,0.0,56.2951,0.8739316219983062,0.0006581824381091722,-4830.457355287991,0.0,-3.6379530380375633,0.0,0.15540967214691445,0.0
4.289999999999767,9843.87305388542,1199.2972122073706,4216.599861737596,0.0,0.0048655755158543874,0.0,3.996000094815056,302.62287303096684,0.0,-0.4390662041675435,0.0,0.0008102847180697748,-2.9439996038047807,0.0008102847180697748,0.0,56.2951,0.8741050311440793,0.0006859087031777669,-4824.920967606948,0.0,-3.7861071220410327,0.0,0.13613974704997675,0.0
4.299999999999771,9843.255809161248,1198.4456556903033,4228.572675141462,0.0,0.005113871057181237,0.0,3.993126890373018,302.216270963365,0.0,-0.4374385321089154,0.0,0.0008102847180697748,-2.94838355087691,0.0008102847180697748,0.0,56.2951,0.8742782274845687,0.0007160624455293824,-4819.392967874007,0.0,-3.947240370461908,0.0,0.11573863584291781,0.0
4.309999999999774,9842.638034750516,1197.5950882814225,4240.536939278029,0.0,0.005379419226895798,0.0,3.9902570028868345,301.81042831379983,0.0,-0.4360805416381829,0.0,0.0008102847180697748,-2.952752290715081,0.0008102847180697748,0.0,56.2951,0.8744512129438536,0.0007483198257786773,-4813.873350954258,0.0,-4.119517262923625,0.0,0.09441374338814688,0.0
4.319999999999777,9842.019731162485,1196.7455084948297,4252.492663991879,0.0,0.0056594002710061535,0.0,3.9873904274122784,301.40534335000405,0.0,-0.4350027961507821,0.0,0.0008102847180697748,-2.9571085645160013,0.0008102847180697748,0.0,56.2951,0.8746239895171913,0.0007823433959159904,-4808.362112053448,0.0,-4.301037232713291,0.0,0.07237753787210549,0.0
4.329999999999781,9841.40089892212,1195.8969148453377,4264.439859113609,0.0,0.005950913919937424,0.0,3.98452715900836,301.0010143426998,0.0,-0.4342130931871863,0.0,0.0008102847180697748,-2.961455208077106,0.0008102847180697748,0.0,56.2951,0.8747965592542701,0.0008177854317901686,-4802.859246625672,0.0,-4.489853419379469,0.0,0.04984551223784641,0.0
4.339999999999784,9840.781538566493,1195.0493058484788,4276.3785344596645,0.0,0.006251007505392421,0.0,3.981667192737137,300.5974395657326,0.0,-0.43371643852889324,0.0,0.0008102847180697748,-2.9657951240140226,0.0008102847180697748,0.0,56.2951,0.8749689242422076,0.0008542913075972326,-4797.364750280669,0.0,-4.683991501855494,0.0,0.027034147899507456,0.0
4.349999999999787,9840.161650641141,1194.2026800205167,4288.308699832152,0.0,0.006556704092444888,0.0,3.9788105236635465,300.1946172962063,0.0,-0.4335150464776255,0.0,0.0008102847180697748,-2.9701312538239115,0.0008102847180697748,0.0,56.2951,0.8751410865884555,0.0008915028806092096,-4791.878618691401,0.0,-4.881468436988156,0.0,0.004158899585996313,0.0
4.359999999999791,9839.541235696406,1193.357035878491,4300.230365018667,0.0,0.006865030366978722,0.0,3.9759571468553228,299.7925458146349,0.0,-0.43360836592544344,0.0,0.0008102847180697748,-2.97446655005518,0.0008102847180697748,0.0,56.2951,0.8753130484037694,0.0009290618547290726,-4786.400847503002,0.0,-5.080310932148551,0.0,-0.01856778028335647,0.0
4.369999999999794,9838.920294283815,1192.5123719402684,4312.1435397921105,0.0,0.007173044024719703,0.0,3.973107057382958,299.39122340509317,0.0,-0.43399313158956093,0.0,0.0008102847180697748,-2.9788039488391242,0.0008102847180697748,0.0,56.2951,0.8754848117854029,0.0009666130920963073,-4780.931432243694,0.0,-5.278573485926184,0.0,-0.04093835989963614,0.0
4.379999999999797,9838.298826952501,1191.6686867246078,4324.048233910509,0.0,0.007477860416508036,0.0,3.970260250319714,298.990648355376,0.0,-0.4346634395606755,0.0,0.0008102847180697748,-2.9831463430319096,0.0008102847180697748,0.0,56.2951,0.8756563788006744,0.0010038078428836496,-4775.47036823861,0.0,-5.474355837688206,0.0,-0.06275207202023214,0.0
4.389999999999801,9837.676834245742,1190.825978751249,4335.944457116852,0.0,0.007776678215022219,0.0,3.9674167207417015,298.59081895715934,0.0,-0.4356108460995689,0.0,0.0008102847180697748,-2.987496556205949,0.0008102847180697748,0.0,56.2951,0.875827751471057,0.0010403068646070125,-4770.017650527222,0.0,-5.665819674936469,0.0,-0.08381666747824497,0.0
4.399999999999804,9837.054316697586,1189.9842465409965,4347.832219138916,0.0,0.008066803880760141,0.0,3.9645764637279797,298.1917335061592,0.0,-0.4368244884154718,0.0,0.0008102847180697748,-2.991857317718214,0.0008102847180697748,0.0,56.2951,0.8759989317569311,0.0010757834037032233,-4764.573273785008,0.0,-5.851204456820149,0.0,-0.10395006320322611,0.0
4.409999999999807,9836.431274829662,1189.14348861583,4359.7115296891025,0.0,0.008345674719567181,0.0,3.9617394743607233,297.7933903022916,0.0,-0.43829122597294506,0.0,0.0008102847180697748,-2.996231239069658,0.0008102847180697748,0.0,56.2951,0.8761699215431317,0.001109926013797332,-4759.137232250129,0.0,-6.0288422227535,0.0,-0.12298187089812024,0.0
4.419999999999811,9835.807709148134,1188.303703499013,4371.582398464295,0.0,0.00861088034021343,0.0,3.9589057477254213,297.39578764982923,0.0,-0.43999580070337607,0.0,0.0008102847180697748,-3.000620791754628,0.0008102847180697748,0.0,56.2951,0.8763407226254112,0.0011424411869645065,-4753.709519655637,0.0,-6.197171266730294,0.0,-0.14075479381950032,0.0
4.429999999999814,9835.183620140897,1187.464889715213,4383.444835145711,0.0,0.008860182338287398,0.0,3.9560752789111118,296.99892385755294,0.0,-0.44192101434402437,0.0,0.0008102847180697748,-3.005028286782346,0.0008102847180697748,0.0,56.2951,0.8765113366979341,0.0011730557763703917,-4748.290129167745,0.0,-6.3547485704937205,0.0,-0.15712588051173013,0.0
4.439999999999817,9834.559008274953,1186.6270457906267,4395.298849398789,0.0,0.009091532051805719,0.0,3.953248063010642,296.602797238895,0.0,-0.4440479209930917,0.0,0.0008102847180697748,-3.0094558560341715,0.0008102847180697748,0.0,56.2951,0.8766817653419041,0.001201519190926492,-4742.87905333064,0.0,-6.500260902081807,0.0,-0.17196762583627,0.0
4.449999999999821,9833.933873994061,1185.7901702531074,4407.144450873048,0.0,0.009303086254238967,0.0,3.9504240951209786,296.20740611207924,0.0,-0.44635603285456443,0.0,0.0008102847180697748,-3.0139054356007846,0.0008102847180697748,0.0,56.2951,0.8768520100154098,0.0012276053450001913,-4737.476284018292,0.0,-6.6325345002861935,0.0,-0.18516891119968323,0.0
4.459999999999824,9833.308217716643,1184.9542616323026,4418.981649202009,0.0,0.009493220671917438,0.0,3.9476033703435283,295.8127488002501,0.0,-0.4488235370524052,0.0,0.0008102847180697748,-3.0183787512227647,0.0008102847180697748,0.0,56.2951,0.8770220720445704,0.0012511143487480933,-4732.081812393515,0.0,-6.750543280094934,0.0,-0.19663577750250652,0.0
4.4699999999998274,9832.682039833962,1184.1193184597846,4430.810454003098,0.0,0.009660541234794838,0.0,3.9447858837844856,295.4188236315901,0.0,-0.4514275213206866,0.0,0.0008102847180697748,-3.0228773059365492,0.0008102847180697748,0.0,56.2951,0.8771919526160438,0.001271873927271018,-4726.695628874548,0.0,-6.853415509094208,0.0,-0.20629202598989,0.0
4.479999999999831,9832.055340708575,1183.2853392691857,4442.630874877579,0.0,0.009803892992095596,0.0,3.9419716305552,295.02562893942996,0.0,-0.45414420632486585,0.0,0.0008102847180697748,-3.027402370005555,0.0008102847180697748,0.0,56.2951,0.8773616527709454,0.0012897405594932921,-4721.317723109406,0.0,-6.940438919933581,0.0,-0.21407964386769532,0.0
4.489999999999834,9831.42812067311,1182.452322596332,4454.442921410498,0.0,0.00992236664723414,0.0,3.9391606057725492,294.63316306234327,0.0,-0.4569491823398098,0.0,0.0008102847180697748,-3.0319549731937263,0.0008102847180697748,0.0,56.2951,0.8775311734002165,0.0013046003304215113,-4715.948083958008,0.0,-7.011064239169048,0.0,-0.2199590532382947,0.0
4.4999999999998375,9830.80038002933,1181.6202669793795,4466.24660317065,0.0,0.010015302689352627,0.0,3.936352804559343,294.24142434423266,0.0,-0.45981764800239044,0.0,0.0008102847180697748,-3.036535899415921,0.0008102847180697748,0.0,56.2951,0.8777005152414623,0.0013163694932122202,-4710.586699482221,0.0,-7.064907127944122,0.0,-0.22390918359247847,0.0
4.509999999999841,9830.172119047495,1180.78917095894,4478.041929710558,0.0,0.010082293121660323,0.0,3.9335482220447235,293.8504111343997,0.0,-0.46272464887025994,0.0,0.0008102847180697748,-3.0411456837767874,0.0008102847180697748,0.0,56.2951,0.8778696788772687,0.0013249947402475698,-4705.233556943682,0.0,-7.101748544909419,0.0,-0.2259273697519088,0.0
4.519999999999844,9829.543337966048,1179.959033078212,4489.828910566467,0.0,0.010123180809259719,0.0,3.93074685336458,293.46012178760543,0.0,-0.46564531355338995,0.0,0.0008102847180697748,-3.0457846119872474,0.0008102847180697748,0.0,56.2951,0.8780386647349906,0.0013304531851569164,-4699.888642809388,0.0,-7.121533556379139,0.0,-0.22602907877486333,0.0
4.5299999999998475,9828.914036991582,1179.1298518831004,4501.607555258365,0.0,0.010138056491104514,0.0,3.927948693661953,293.07055466411464,0.0,-0.46855508524048833,0.0,0.0008102847180697748,-3.0504527221255198,0.0008102847180697748,0.0,56.2951,0.8782074730879945,0.0013327520604051232,-4694.55194276478,0.0,-7.12436863284552,0.0,-0.22424747090184877,0.0
4.539999999999851,9828.284216299126,1178.301625922334,4513.377873290011,0.0,0.010127253521953162,0.0,3.9251537380874533,292.68170812972676,0.0,-0.47142994651771103,0.0,0.0008102847180697748,-3.0551498086881828,0.0008102847180697748,0.0,56.2951,0.8783761040583196,0.0013319281376704315,-4689.223441734094,0.0,-7.110517484495162,0.0,-0.22063280111276395,0.0
4.549999999999854,9827.653876032697,1177.4743537475792,4525.13987414898,0.0,0.010091340430469298,0.0,3.9223619817996784,292.2935805557964,0.0,-0.4742466354711818,0.0,0.0008102847180697748,-3.0598754288560746,0.0008102847180697748,0.0,56.2951,0.8785445576207122,0.001328046880732691,-4683.903123907734,0.0,-7.080395501175344,0.0,-0.2152516692803298,0.0
4.5599999999998575,9827.02301630615,1176.6480339135453,4536.893567306741,0.0,0.010031111398798398,0.0,3.919573419965612,291.9061703192375,0.0,-0.476982851176585,0.0,0.0008102847180697748,-3.064628910880182,0.0008102847180697748,0.0,56.2951,0.8787128336079765,0.0013212013429642505,-4678.590972776185,0.0,-7.034562874234779,0.0,-0.20818612822308227,0.0
4.569999999999861,9826.391637204277,1175.82266497808,4548.638962218722,0.0,0.00994757478685298,0.0,3.916788047761018,291.51947580251556,0.0,-0.4796174468072005,0.0,0.0008102847180697748,-3.0694093644742217,0.0008102847180697748,0.0,56.2951,0.8788809317175702,0.0013115108237401476,-4673.286971170098,0.0,-6.973716488712011,0.0,-0.19953266017390153,0.0
4.579999999999864,9825.759738784165,1174.9982455022632,4560.376068324417,0.0,0.009841939841015428,0.0,3.914005860370838,291.13349539362866,0.0,-0.4821306087347785,0.0,0.0008102847180697748,-3.074215693083476,0.0008102847180697748,0.0,56.2951,0.8790488515193647,0.0012991193001423516,-4667.991101306076,0.0,-6.898680684375917,0.0,-0.18940103327672414,0.0
4.5899999999998675,9825.127321076785,1174.1747740504877,4572.104895047488,0.0,0.00971560174188224,0.0,3.9112268529895533,290.7482274860735,0.0,-0.484504020154056,0.0,0.0008102847180697748,-3.0790466078837975,0.0008102847180697748,0.0,56.2951,0.8792165924644804,0.001284193652207406,-4662.70334483757,0.0,-6.810396993057829,0.0,-0.17791305069570673,0.0
4.599999999999871,9824.494384088779,1173.3522491905353,4583.8254517958885,0.0,0.009570125158907145,0.0,3.908451020821549,290.36367047880447,0.0,-0.48672100792980194,0.0,0.0008102847180697748,-3.083900643350701,0.0008102847180697748,0.0,56.2951,0.8793841538950967,0.0012669217016425826,-4657.4236829104175,0.0,-6.709912967487042,0.0,-0.16520120575998723,0.0
4.609999999999874,9823.86092780446,1172.530669493639,4595.537747961999,0.0,0.009407226491251733,0.0,3.905678359081438,289.979822776176,0.0,-0.48876667154332376,0.0,0.0008102847180697748,-3.0887761742261093,0.0008102847180697748,0.0,56.2951,0.8795515350551313,0.0012475100853993966,-4652.152096222281,0.0,-6.598370223395111,0.0,-0.1514072572671138,0.0
4.6199999999998775,9823.226952187964,1171.71003353454,4607.241792922772,0.0,0.009228754983737824,0.0,3.9029088629943853,289.5966827878793,0.0,-0.49062799320151806,0.0,0.0008102847180697748,-3.09367143369988,0.0008102847180697748,0.0,56.2951,0.8797187351016712,0.0012261819867339973,-4646.888565085505,0.0,-6.4769918219480855,0.0,-0.13668073962416177,0.0
4.629999999999881,9822.592457185556,1170.8903398915324,4618.937596039886,0.0,0.009036672914451267,0.0,3.9001425277963926,289.2142489288681,0.0,-0.49229392836393454,0.0,0.0008102847180697748,-3.0985845326145887,0.0008102847180697748,0.0,56.2951,0.8798857531170423,0.0012031747473927748,-4641.633069492653,0.0,-6.3470691235682475,0.0,-0.12117742291422358,0.0
4.639999999999884,9821.957442728048,1170.0715871465,4630.625166659899,0.0,0.00883303505622742,0.0,3.8973793487345523,288.83251961927306,0.0,-0.49375547614002113,0.0,0.0008102847180697748,-3.103513479495402,0.0008102847180697748,0.0,56.2951,0.8800525881213878,0.0011787373853320562,-4636.385589184025,0.0,-6.209948246902026,0.0,-0.10505773823518769,0.0
4.649999999999888,9821.321908733311,1169.2537738849371,4642.304514114427,0.0,0.008619967617928461,0.0,3.8946193210672835,288.4514932843132,0.0,-0.49500572920779934,0.0,0.0008102847180697748,-3.108456201202219,0.0008102847180697748,0.0,56.2951,0.880219239085633,0.0011531280429089175,-4631.146103716629,0.0,-6.06701626807373,0.0,-0.0884851837671267,0.0
4.659999999999891,9820.685855108883,1168.4368986959626,4653.975647720309,0.0,0.008399646873095775,0.0,3.8918624400645205,288.0711683541946,0.0,-0.4960399031047477,0.0,0.0008102847180697748,-3.113410563998512,0.0008102847180697748,0.0,56.2951,0.8803857049447066,0.0011266113907642257,-4625.9145925337325,0.0,-5.919687295443166,0.0,-0.07162472698502774,0.0
4.669999999999894,9820.049281754584,1167.6209601723262,4665.638576779789,0.0,0.008174277683239712,0.0,3.889108701007887,287.69154326400667,0.0,-0.4968553449397384,0.0,0.0008102847180697748,-3.1183743948306546,0.0008102847180697748,0.0,56.2951,0.8805519846108885,0.0010994560126595682,-4620.69103503448,0.0,-5.769388553880505,0.0,-0.054641218247336185,0.0
4.679999999999898,9819.412188565168,1166.8059569103973,4677.293310580693,0.0,0.007946072120746411,0.0,3.886358099190814,287.3126164536136,0.0,-0.4974515217696073,0.0,0.0008102847180697748,-3.123345502612753,0.0008102847180697748,0.0,56.2951,0.8807180769871574,0.0010719317963298258,-4615.475410642877,0.0,-5.6175466101154,0.0,-0.0376978306616872,0.0
4.689999999999901,9818.77457543296,1165.991887510144,4688.939858396607,0.0,0.00771722839218661,0.0,3.8836106299186235,286.93438636753626,0.0,-0.49782998907352627,0.0,0.0008102847180697748,-3.128321699315241,0.0008102847180697748,0.0,56.2951,0.8808839809804127,0.0010443073549778528,-4610.267698875395,0.0,-5.465573867053273,0.0,-0.020954540662138248,0.0
